ID,CLIENTNUM,Status,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Months_Inactive_12_mon,Contacts_Count_12_mon,Dependent_count
9348,709934808,Existing Customer,59,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Silver,51,2,15164000.0,1071000,14093000.0,13062000,103,0.071,2,1,1
6128,711351108,Existing Customer,44,F,High School,Unknown,< Rp 3.000.000,Blue,36,3,2608000.0,1804000,804000.0,4671000,61,0.692,3,2,3
5573,768612258,Existing Customer,52,F,Unknown,Single,< Rp 3.000.000,Blue,46,3,2700000.0,1623000,1077000.0,4171000,78,0.601,3,3,3
3438,713750583,Existing Customer,55,F,College,Unknown,< Rp 3.000.000,Blue,36,4,1928000.0,1125000,803000.0,2190000,30,0.584,2,4,1
1148,718861458,Existing Customer,49,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,36,6,5159000.0,1532000,3627000.0,1826000,37,0.297,1,2,5
8816,714417183,Existing Customer,39,F,Uneducated,Unknown,< Rp 3.000.000,Blue,31,1,9511000.0,2220000,7291000.0,7041000,95,0.233,3,1,1
9380,718758783,Existing Customer,44,F,Unknown,Single,< Rp 3.000.000,Silver,36,2,13067000.0,1943000,11124000.0,15172000,118,0.149,3,3,4
558,720179883,Existing Customer,40,M,College,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,25,3,1962000.0,0,1962000.0,1179000,27,0.0,3,1,4
5482,788866983,Existing Customer,63,F,Unknown,Single,< Rp 3.000.000,Blue,48,5,1438300.0,0,1438300.0,3383000,61,0.0,2,1,0
6400,715477233,Existing Customer,55,F,High School,Unknown,Unknown,Blue,36,3,6968000.0,1430000,5538000.0,4037000,69,0.205,2,3,1
2549,778844433,Existing Customer,49,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,30,3,20895000.0,1808000,19087000.0,3210000,65,0.087,2,1,5
4238,709134333,Existing Customer,45,F,Graduate,Unknown,< Rp 3.000.000,Blue,28,6,3136000.0,2253000,883000.0,4674000,67,0.718,2,3,2
859,787595658,Existing Customer,57,F,Unknown,Single,< Rp 3.000.000,Blue,29,6,8801000.0,1421000,7380000.0,1104000,31,0.161,1,1,3
8117,771471708,Existing Customer,44,F,Graduate,Unknown,< Rp 3.000.000,Blue,32,2,3080000.0,1776000,1304000.0,5097000,77,0.577,1,3,2
2825,772401933,Existing Customer,36,F,Unknown,Single,< Rp 3.000.000,Blue,26,3,2517000.0,0,2517000.0,3569000,62,0.0,3,2,1
3156,797743233,Existing Customer,45,M,Uneducated,Unknown,Rp 5.000.000 - Rp 8.000.000,Blue,39,3,5996000.0,865000,5131000.0,4542000,77,0.144,2,3,3
4166,720454158,Existing Customer,44,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,30,6,9827000.0,600000,9227000.0,2840000,63,0.061,2,2,2
974,714131058,Existing Customer,30,M,Graduate,Unknown,Rp 5.000.000 - Rp 8.000.000,Blue,36,3,18513000.0,2517000,15996000.0,1567000,33,0.136,5,3,0
5516,716915133,Existing Customer,42,F,Unknown,Single,< Rp 3.000.000,Blue,36,5,1696000.0,0,1696000.0,4397000,70,0.0,3,4,2
6122,714738858,Existing Customer,52,F,Graduate,Unknown,< Rp 3.000.000,Blue,36,6,2873000.0,1714000,1159000.0,4620000,81,0.597,1,3,1
5112,780462183,Existing Customer,44,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,31,5,3454000.0,2065000,1389000.0,4026000,67,0.598,5,2,2
9799,720788883,Existing Customer,58,F,Uneducated,Unknown,Unknown,Blue,36,1,3736000.0,2209000,1527000.0,15886000,118,0.591,2,3,0
9703,715989108,Existing Customer,52,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,42,3,27514000.0,1834000,25680000.0,12841000,100,0.067,3,3,3
571,708864708,Existing Customer,46,M,College,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,36,4,24869000.0,1729000,23140000.0,1409000,36,0.07,2,2,3
4909,712854633,Existing Customer,49,F,Unknown,Single,Unknown,Blue,39,4,11320000.0,0,11320000.0,2845000,57,0.0,1,3,2
7526,710897133,Existing Customer,51,F,Unknown,Unknown,< Rp 3.000.000,Blue,36,5,2267000.0,1357000,910000.0,4464000,85,0.599,2,2,3
4148,779741883,Existing Customer,47,F,Unknown,Single,< Rp 3.000.000,Blue,32,6,2493000.0,831000,1662000.0,4274000,68,0.333,1,3,2
382,712595433,Existing Customer,58,M,Uneducated,Unknown,> Rp 15.000.000,Blue,49,6,9788000.0,1794000,7994000.0,1805000,37,0.183,2,3,2
3901,719682183,Existing Customer,53,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,43,3,6188000.0,2517000,3671000.0,1997000,43,0.407,4,4,2
8742,708535158,Existing Customer,39,M,Post-Graduate,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,29,1,9959000.0,1501000,8458000.0,8505000,86,0.151,1,3,2
6767,719050458,Existing Customer,62,F,Unknown,Single,< Rp 3.000.000,Blue,56,6,2582000.0,1528000,1054000.0,4041000,67,0.592,3,3,0
8481,789507408,Existing Customer,48,F,College,Unknown,Unknown,Blue,40,2,2337000.0,0,2337000.0,5203000,90,0.0,6,1,3
2829,807161508,Existing Customer,26,M,Unknown,Single,< Rp 3.000.000,Blue,20,6,2590000.0,1748000,842000.0,2804000,52,0.675,3,2,1
817,718083483,Existing Customer,42,M,Uneducated,Unknown,< Rp 3.000.000,Blue,35,4,6218000.0,2134000,4084000.0,2086000,50,0.343,5,0,3
3887,716321583,Existing Customer,50,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,36,5,12740000.0,1173000,11567000.0,3441000,55,0.092,3,3,3
3976,708774708,Existing Customer,47,F,Graduate,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,29,6,2636000.0,1589000,1047000.0,3858000,70,0.603,1,3,4
9938,720539583,Existing Customer,46,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,31,4,21226000.0,1202000,20024000.0,14103000,96,0.057,1,4,4
8132,718488783,Existing Customer,40,M,College,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,30,2,4802000.0,1701000,3101000.0,4821000,66,0.354,2,2,3
2844,720016308,Existing Customer,62,F,Unknown,Single,< Rp 3.000.000,Blue,54,4,1927000.0,1319000,608000.0,4199000,77,0.684,2,2,1
8216,788802483,Existing Customer,47,F,Uneducated,Unknown,< Rp 3.000.000,Blue,29,2,2814000.0,1595000,1219000.0,4766000,87,0.567,2,3,3
2514,710942358,Existing Customer,47,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,36,3,5762000.0,1890000,3872000.0,3814000,88,0.328,3,3,4
9064,712009083,Existing Customer,48,M,Unknown,Unknown,Rp 5.000.000 - Rp 8.000.000,Blue,36,2,8290000.0,1030000,7260000.0,8980000,93,0.124,1,2,3
4504,711673983,Existing Customer,44,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,36,3,18721000.0,1568000,17153000.0,4537000,81,0.084,1,2,4
7001,713247408,Existing Customer,51,F,Uneducated,Unknown,< Rp 3.000.000,Blue,36,3,1750000.0,813000,937000.0,4333000,68,0.465,1,2,3
3600,818336508,Existing Customer,50,M,Unknown,Single,> Rp 15.000.000,Blue,45,6,32719000.0,1650000,31069000.0,4037000,60,0.05,2,4,2
6624,716919633,Existing Customer,58,F,Uneducated,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,39,5,2406000.0,0,2406000.0,4450000,73,0.0,1,1,1
4498,712325433,Existing Customer,39,F,Unknown,Single,Unknown,Blue,28,6,1493000.0,792000,701000.0,4131000,80,0.53,2,2,2
8687,758382183,Existing Customer,50,F,Graduate,Unknown,< Rp 3.000.000,Blue,43,2,4249000.0,789000,3460000.0,8186000,93,0.186,3,3,3
4785,716453883,Existing Customer,47,M,Unknown,Single,> Rp 15.000.000,Blue,39,6,3889000.0,1839000,2050000.0,4423000,63,0.473,3,1,5
9880,720385608,Existing Customer,45,M,College,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,31,2,20958000.0,1936000,19022000.0,14314000,99,0.092,1,4,3
4614,708838908,Existing Customer,49,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,42,4,5129000.0,1654000,3475000.0,3192000,61,0.322,3,4,3
6034,710587458,Existing Customer,34,M,High School,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,22,4,11154000.0,1612000,9542000.0,4339000,77,0.145,3,2,2
6042,711067383,Existing Customer,53,M,Unknown,Single,> Rp 15.000.000,Blue,45,6,10001000.0,0,10001000.0,4167000,74,0.0,2,3,1
1696,720814233,Existing Customer,45,M,High School,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,34,4,23539000.0,1261000,22278000.0,1485000,38,0.054,3,3,4
4786,713876958,Existing Customer,32,F,Unknown,Single,Unknown,Blue,26,6,14140000.0,845000,13295000.0,5036000,76,0.06,2,4,0
9029,768733533,Existing Customer,53,M,Uneducated,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,47,2,2340000.0,1612000,728000.0,8851000,88,0.689,3,2,5
4559,813338733,Existing Customer,47,F,Unknown,Single,Unknown,Blue,42,3,5884000.0,1382000,4502000.0,4477000,82,0.235,2,2,3
2444,711906033,Existing Customer,48,F,Graduate,Unknown,< Rp 3.000.000,Blue,36,4,6182000.0,1131000,5051000.0,3546000,63,0.183,2,2,3
9722,714635883,Existing Customer,48,F,Unknown,Single,< Rp 3.000.000,Blue,37,3,3594000.0,1996000,1598000.0,14881000,109,0.555,3,2,2
809,823535133,Existing Customer,45,M,Uneducated,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,41,6,23271000.0,1262000,22009000.0,1402000,34,0.054,2,2,2
4332,773155533,Existing Customer,49,F,Unknown,Single,< Rp 3.000.000,Blue,42,5,3261000.0,814000,2447000.0,4739000,89,0.25,3,3,3
4203,714106833,Existing Customer,57,F,Graduate,Unknown,< Rp 3.000.000,Blue,47,6,5225000.0,2290000,2935000.0,4239000,69,0.438,3,1,3
3612,788792583,Existing Customer,44,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,26,4,7277000.0,0,7277000.0,4458000,71,0.0,3,0,3
7872,713542008,Existing Customer,48,F,High School,Unknown,< Rp 3.000.000,Blue,37,1,1438300.0,0,1438300.0,4236000,83,0.0,2,3,3
4444,711154908,Existing Customer,59,F,Unknown,Single,< Rp 3.000.000,Blue,40,5,1845000.0,1076000,769000.0,4319000,76,0.583,2,2,0
9603,717724233,Existing Customer,43,M,Unknown,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,28,2,9959000.0,734000,9225000.0,16732000,116,0.074,1,3,3
6069,708621408,Existing Customer,39,F,Unknown,Single,< Rp 3.000.000,Blue,28,3,1438300.0,0,1438300.0,4173000,82,0.0,2,1,1
7823,714811533,Existing Customer,39,M,High School,Unknown,Rp 5.000.000 - Rp 8.000.000,Blue,32,3,1715000.0,0,1715000.0,5910000,91,0.0,2,2,2
4622,713321508,Existing Customer,47,F,Unknown,Single,< Rp 3.000.000,Blue,36,3,1965000.0,1175000,790000.0,4579000,87,0.598,1,4,3
947,767753958,Existing Customer,37,M,Graduate,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,31,6,8504000.0,1956000,6548000.0,1881000,51,0.23,1,2,3
4334,721398858,Existing Customer,43,M,Unknown,Single,> Rp 15.000.000,Blue,34,5,33913000.0,0,33913000.0,4160000,76,0.0,3,4,2
2163,788610258,Existing Customer,49,M,College,Unknown,< Rp 3.000.000,Blue,43,5,9652000.0,2517000,7135000.0,3762000,73,0.261,2,4,4
6744,816078708,Existing Customer,45,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,40,3,5662000.0,1952000,3710000.0,4014000,61,0.345,4,3,3
4531,712723608,Existing Customer,44,F,Uneducated,Unknown,< Rp 3.000.000,Blue,36,6,1713000.0,0,1713000.0,3999000,66,0.0,2,4,3
2819,778456983,Existing Customer,38,F,Unknown,Single,< Rp 3.000.000,Blue,23,5,2222000.0,1205000,1017000.0,1823000,49,0.542,3,3,2
5430,772172883,Existing Customer,46,F,Uneducated,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,35,6,6145000.0,1349000,4796000.0,4893000,93,0.22,2,1,2
2923,719963433,Existing Customer,37,F,Unknown,Single,Unknown,Blue,29,3,8318000.0,1945000,6373000.0,3676000,77,0.234,2,2,3
8763,712955433,Existing Customer,36,F,Uneducated,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,16,1,4370000.0,1222000,3148000.0,7223000,90,0.28,2,2,4
2859,712936908,Existing Customer,36,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,36,3,11684000.0,1786000,9898000.0,2969000,88,0.153,1,1,3
7231,819200133,Existing Customer,44,M,Graduate,Unknown,Rp 5.000.000 - Rp 8.000.000,Blue,39,5,2991000.0,642000,2349000.0,4646000,62,0.215,4,3,3
4972,770942283,Existing Customer,46,F,Unknown,Single,< Rp 3.000.000,Blue,33,4,3670000.0,0,3670000.0,4811000,68,0.0,3,2,2
5921,718757808,Existing Customer,56,F,Uneducated,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,46,4,2929000.0,1287000,1642000.0,3875000,67,0.439,3,3,1
2893,827643858,Existing Customer,45,F,Unknown,Single,< Rp 3.000.000,Blue,41,6,5596000.0,0,5596000.0,3212000,64,0.0,2,2,2
4903,718522308,Existing Customer,41,F,Post-Graduate,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,29,6,14345000.0,960000,13385000.0,4045000,72,0.067,1,3,3
5417,803973483,Existing Customer,49,F,Unknown,Single,< Rp 3.000.000,Blue,44,4,1546000.0,0,1546000.0,4496000,83,0.0,2,4,3
2895,716896833,Existing Customer,51,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,38,3,11373000.0,1319000,10054000.0,1976000,35,0.116,1,4,1
639,780913308,Existing Customer,43,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,34,6,13771000.0,2517000,11254000.0,1510000,42,0.183,2,0,3
6146,711453783,Existing Customer,41,F,Unknown,Single,< Rp 3.000.000,Blue,29,4,1966000.0,1452000,514000.0,4666000,74,0.739,2,3,3
9835,716151858,Existing Customer,46,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,36,5,12932000.0,1893000,11039000.0,15372000,97,0.146,1,3,3
5473,768475383,Existing Customer,62,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,56,6,4467000.0,0,4467000.0,4007000,74,0.0,1,2,0
833,712763808,Existing Customer,38,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,36,3,6692000.0,2037000,4655000.0,1468000,36,0.304,3,3,2
5469,709310433,Existing Customer,65,F,Unknown,Single,< Rp 3.000.000,Blue,56,3,5441000.0,812000,4629000.0,4480000,76,0.149,2,2,0
828,717707133,Existing Customer,32,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,24,6,10060000.0,2322000,7738000.0,2184000,63,0.231,2,3,1
6756,710098233,Existing Customer,28,F,Unknown,Single,< Rp 3.000.000,Blue,13,3,2387000.0,0,2387000.0,4513000,66,0.0,2,2,0
860,720244983,Existing Customer,40,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,28,4,3563000.0,1707000,1856000.0,1482000,42,0.479,1,1,3
2563,710416533,Existing Customer,58,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,52,4,1454000.0,888000,566000.0,3060000,56,0.611,1,1,3
4081,716905158,Existing Customer,45,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,30,3,21815000.0,0,21815000.0,3904000,72,0.0,1,3,2
2583,710545158,Existing Customer,42,M,Unknown,Single,> Rp 15.000.000,Blue,36,6,15108000.0,0,15108000.0,3738000,68,0.0,3,2,3
747,712689333,Existing Customer,38,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,28,4,20241000.0,1203000,19038000.0,1102000,31,0.059,3,2,2
3769,715008858,Existing Customer,51,F,Unknown,Single,< Rp 3.000.000,Blue,41,5,2941000.0,655000,2286000.0,4099000,66,0.223,1,2,3
5531,712425258,Existing Customer,46,F,Unknown,Single,< Rp 3.000.000,Blue,26,6,1859000.0,1379000,480000.0,4260000,72,0.742,1,3,4
3802,801994458,Existing Customer,58,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,52,3,3880000.0,2517000,1363000.0,3163000,65,0.649,2,3,1
4848,789477483,Existing Customer,40,F,Unknown,Single,Unknown,Blue,31,6,4433000.0,1488000,2945000.0,3847000,76,0.336,3,1,5
3796,811705233,Existing Customer,45,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,40,6,7037000.0,0,7037000.0,4099000,71,0.0,4,3,2
4853,789823383,Existing Customer,44,F,Unknown,Single,< Rp 3.000.000,Blue,34,3,2786000.0,1635000,1151000.0,4532000,82,0.587,3,4,3
2956,772277508,Existing Customer,65,F,Unknown,Single,< Rp 3.000.000,Blue,54,4,2209000.0,0,2209000.0,3292000,52,0.0,2,2,1
2835,712401033,Existing Customer,36,M,Unknown,Single,< Rp 3.000.000,Blue,23,4,1438300.0,928000,510300.0,2186000,59,0.645,3,1,1
2836,771212508,Existing Customer,34,F,Unknown,Single,< Rp 3.000.000,Blue,21,6,6131000.0,1270000,4861000.0,2825000,93,0.207,3,4,2
4913,779027733,Existing Customer,53,F,Unknown,Single,< Rp 3.000.000,Blue,34,6,6721000.0,1115000,5606000.0,3718000,51,0.166,2,2,4
2524,779474958,Existing Customer,35,F,Unknown,Single,< Rp 3.000.000,Blue,17,6,2956000.0,1823000,1133000.0,2144000,58,0.617,1,1,3
4920,798717783,Existing Customer,51,F,Unknown,Single,< Rp 3.000.000,Blue,45,3,3250000.0,0,3250000.0,4752000,84,0.0,6,1,2
5462,711336033,Existing Customer,26,F,Unknown,Single,Unknown,Blue,36,3,7595000.0,1032000,6563000.0,4080000,72,0.136,3,2,0
2492,809620833,Existing Customer,35,F,Unknown,Single,Unknown,Blue,30,3,9293000.0,0,9293000.0,2314000,59,0.0,3,2,3
4304,713168733,Existing Customer,65,F,Unknown,Single,< Rp 3.000.000,Blue,56,6,2802000.0,2403000,399000.0,3887000,61,0.858,3,3,0
6239,710142258,Existing Customer,53,F,Unknown,Single,< Rp 3.000.000,Blue,36,5,1820000.0,909000,911000.0,4665000,67,0.499,2,2,2
3815,713162358,Existing Customer,49,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,36,4,9595000.0,509000,9086000.0,4050000,72,0.053,3,2,4
7918,785106933,Existing Customer,51,F,Unknown,Single,Unknown,Blue,45,2,6519000.0,2178000,4341000.0,4505000,71,0.334,2,3,1
7427,709350783,Existing Customer,63,F,Unknown,Single,< Rp 3.000.000,Blue,36,6,4847000.0,1856000,2991000.0,4712000,76,0.383,1,1,0
7496,709246683,Existing Customer,62,M,Unknown,Single,Unknown,Blue,36,5,18457000.0,2248000,16209000.0,3603000,69,0.122,1,1,1
7532,711365133,Existing Customer,43,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,31,4,2283000.0,1470000,813000.0,5100000,76,0.644,3,1,1
6306,717568308,Existing Customer,39,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,36,4,6018000.0,0,6018000.0,4355000,78,0.0,2,1,1
7343,721393083,Existing Customer,52,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,45,5,6053000.0,577000,5476000.0,5035000,64,0.095,3,1,3
5776,773257233,Existing Customer,46,F,Unknown,Single,< Rp 3.000.000,Blue,39,4,7128000.0,1457000,5671000.0,3534000,70,0.204,2,3,4
239,789830058,Existing Customer,44,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,34,4,21573000.0,1585000,19988000.0,1384000,36,0.073,1,2,4
452,714513033,Existing Customer,39,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,36,6,11213000.0,0,11213000.0,1257000,23,0.0,1,3,1
8946,823922208,Existing Customer,49,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,45,1,2122000.0,1101000,1021000.0,7404000,103,0.519,1,1,3
6919,718734408,Existing Customer,57,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,45,3,2428000.0,932000,1496000.0,4823000,62,0.384,4,3,2
9902,714710733,Existing Customer,51,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,36,4,5611000.0,0,5611000.0,16557000,120,0.0,1,2,3
417,717276708,Existing Customer,57,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,36,3,3127000.0,2517000,610000.0,1470000,30,0.805,3,2,2
9139,713236458,Existing Customer,55,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,48,2,18980000.0,2517000,16463000.0,8295000,113,0.133,2,3,4
9406,780604083,Existing Customer,49,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,37,1,18349000.0,1209000,17140000.0,16422000,110,0.066,2,2,1
7635,781942983,Existing Customer,50,M,Unknown,Single,> Rp 15.000.000,Blue,44,5,17827000.0,0,17827000.0,5010000,88,0.0,3,1,1
7802,716698608,Existing Customer,51,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,39,2,8924000.0,0,8924000.0,4441000,87,0.0,1,1,2
7994,713798958,Existing Customer,38,F,Unknown,Single,< Rp 3.000.000,Blue,36,2,1946000.0,1430000,516000.0,4643000,87,0.735,3,1,3
9528,809459733,Existing Customer,43,F,Unknown,Single,< Rp 3.000.000,Blue,38,2,3220000.0,0,3220000.0,13339000,90,0.0,1,2,4
7644,718067658,Existing Customer,53,F,Unknown,Single,Unknown,Blue,40,6,3998000.0,0,3998000.0,4223000,79,0.0,3,1,3
7706,797218233,Existing Customer,51,F,Unknown,Single,< Rp 3.000.000,Blue,45,5,1757000.0,0,1757000.0,4550000,82,0.0,1,0,2
5932,713374533,Existing Customer,52,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,43,4,1981000.0,1082000,899000.0,3913000,90,0.546,2,2,1
7650,721256808,Existing Customer,35,F,Unknown,Single,< Rp 3.000.000,Blue,20,6,2691000.0,1935000,756000.0,4365000,86,0.719,1,2,2
7919,716673258,Existing Customer,60,F,Unknown,Single,< Rp 3.000.000,Blue,36,1,2347000.0,1488000,859000.0,3977000,83,0.634,1,3,1
6697,815772333,Existing Customer,48,F,Unknown,Single,< Rp 3.000.000,Blue,43,6,1438300.0,0,1438300.0,4059000,89,0.0,3,3,2
7659,789121233,Existing Customer,53,F,Unknown,Single,< Rp 3.000.000,Blue,41,5,2329000.0,2290000,39000.0,4609000,76,0.983,1,3,2
7348,779651058,Existing Customer,59,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,42,6,1931000.0,1409000,522000.0,4797000,65,0.73,2,2,0
6666,711594858,Existing Customer,44,F,Unknown,Single,< Rp 3.000.000,Blue,36,3,2936000.0,1297000,1639000.0,4509000,70,0.442,3,2,1
9141,717353433,Existing Customer,50,F,Unknown,Single,Unknown,Blue,42,1,21498000.0,1542000,19956000.0,13015000,104,0.072,3,3,2
5195,818814933,Existing Customer,58,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,53,3,6960000.0,1536000,5424000.0,3112000,79,0.221,3,1,1
8217,817988433,Existing Customer,56,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,51,2,6941000.0,1013000,5928000.0,4097000,78,0.146,2,2,3
6967,780089658,Existing Customer,36,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,21,4,7381000.0,1608000,5773000.0,5638000,86,0.218,2,3,3
6198,715250583,Existing Customer,55,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,48,3,8082000.0,1138000,6944000.0,4277000,59,0.141,2,3,2
1503,811571733,Existing Customer,26,F,Unknown,Single,Unknown,Blue,13,4,2600000.0,1876000,724000.0,2625000,45,0.722,2,2,0
8307,715207458,Existing Customer,46,F,Unknown,Single,< Rp 3.000.000,Blue,39,2,2029000.0,1074000,955000.0,4802000,90,0.529,2,1,1
1508,719227233,Existing Customer,27,F,Unknown,Single,< Rp 3.000.000,Blue,36,3,1553000.0,723000,830000.0,1954000,43,0.466,3,3,1
7818,711701958,Existing Customer,48,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,38,3,11367000.0,1999000,9368000.0,4175000,63,0.176,3,3,1
1593,804481608,Existing Customer,37,F,Unknown,Single,< Rp 3.000.000,Blue,32,6,9661000.0,0,9661000.0,2825000,60,0.0,3,3,1
1592,714248733,Existing Customer,26,F,Unknown,Single,Unknown,Blue,13,4,4395000.0,1240000,3155000.0,2272000,46,0.282,1,2,0
8305,710832108,Existing Customer,52,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,44,2,9017000.0,2359000,6658000.0,4552000,81,0.262,3,3,2
7239,714028083,Existing Customer,36,F,Unknown,Single,Unknown,Blue,31,6,2222000.0,0,2222000.0,4095000,65,0.0,1,2,1
1296,712940508,Existing Customer,39,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,24,3,4562000.0,1721000,2841000.0,1896000,50,0.377,1,4,3
6724,788990508,Existing Customer,62,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,49,4,1540000.0,796000,744000.0,3714000,56,0.517,1,1,0
8214,710099358,Existing Customer,60,F,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,36,2,3959000.0,0,3959000.0,4935000,92,0.0,3,1,1
1560,711285633,Existing Customer,33,F,Unknown,Single,Unknown,Blue,36,6,2735000.0,1769000,966000.0,3306000,71,0.647,1,3,0
9305,772166058,Existing Customer,31,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,20,1,3232000.0,1564000,1668000.0,13142000,112,0.484,2,3,1
7019,712673283,Existing Customer,36,F,Unknown,Single,< Rp 3.000.000,Blue,26,3,1438300.0,0,1438300.0,4886000,85,0.0,2,3,4
